# note: fix inconsistency with [l / j] in ~100 words. some words should be <lj> in single syllable.
# note: fix inconsistency with [C / r] in ~100 words. some words should be <Cr> in single syllable.

I                                            aɪ
baldly                                       bɑld / li
baldness                                     bɑld / nəs
baldy                                        bɑl / di
bale                                         beɪl
baleen                                       bə / lin
baleful                                      beɪl / fəl
balefully                                    beɪl / fə / li
balk                                         bɑlk
balkan                                       bɔl / kən
balkans                                      bɔl / kənz
ball                                         bɑl
ballad                                       bæ / ləd
ballade                                      bæ / lɑd
ballast                                      bæ / ləst
ballcock                                     bɑl / kɑk
baller                                       bɑ / lɚ
ballerina                                    bæ / lə / ri / nə
ballet                                       bæ / leɪ
balletic                                     bə / le / t̬ɪk
ballgame                                     bɑl / ɡeɪm
ballgown                                     bɑl / ɡaʊn
ballistic                                    bə / lɪs / tɪk
ballistics                                   bə / lɪs / tɪks
ballon                                       bæ / lən
balloon                                      bə / lun
balloonist                                   bə / lu / nɪst
ballot                                       bæ / lət
ballpark                                     bɑl / pɑrk
ballplayer                                   bɑl / pleɪ / ɚ
ballroom                                     bɑl / rum
balls                                        bɑlz
ballsy                                       bɑl / zi
bally                                        bæ / li
ballyhoo                                     bæ / li / hu
balm                                         bɑm
balmy                                        bɑ / mi
baloney                                      bə / loʊ / ni
balsam                                       bɑl / səm
balti                                        boʊl / ti
baltic                                       bɔl / tɪk
baltimore                                    bɔl / tə / mɔr
baltimorean                                  bɔl / tə / mɔ / ri / ən
balustrade                                   bæ / lə / streɪd
bam                                          bæm
bamako                                       bæ / mə / koʊ
bamboo                                       bæm / bu
bamboozle                                    bæm / bu / zəl
bame                                         bi / eɪ / e / mi
ban                                          bæn
banal                                        bə / nɑl
banality                                     bə / nɑ / lə / t̬i
banana                                       bə / næ / nə
bananas                                      bə / næ / nəz
banausic                                     bə / nɑ / sɪk
band                                         bænd
bandage                                      bæn / dɪdʒ
bandana                                      bæn / dæ / nə
bandanna                                     bæn / dæ / nə
bandeau                                      bæn / doʊ
bandh                                        bʌnd
bandicoot                                    bæn / di / kut
bandit                                       bæn / dɪt
bandleader                                   bænd / li / dɚ
bandmaster                                   bænd / mæs / tɚ
bandsman                                     bændz / mən
bandsmen                                     bændz / mən
bandstand                                    bænd / stænd
bandwagon                                    bænd / wæ / ɡən
bandwidth                                    bænd / wɪtθ
bandy                                        bæn / di
bane                                         beɪn
baneful                                      beɪn / fəl
banffshire                                   bænf / ʃɚ
bang                                         bæŋ
banger                                       bæ / ŋɚ
banging                                      bæ / ŋɪŋ
bangkok                                      bæŋ / kɑk
bangla                                       bæŋ / ɡlə
bangladesh                                   bæŋ / ɡlə / deʃ
bangladeshi                                  bæŋ / ɡlə / de / ʃi
bangle                                       bæŋ / ɡəl
bangor                                       bæŋ / ɡɔr
bangs                                        bæŋz
bangui                                       bɑŋ / ɡi
banish                                       bæ / nɪʃ
banishment                                   bæ / nɪʃ / mənt
banister                                     bæ / nə / stɚ
banjo                                        bæn / dʒoʊ
banjul                                       bɑn / dʒul
bank                                         bæŋk
bankable                                     bæŋ / kə / bəl
banker                                       bæŋ / kɚ
banking                                      bæŋ / kɪŋ
banknote                                     bæŋk / noʊt
bankroll                                     bæŋk / roʊl
bankrupt                                     bæŋ / krʌpt
bankruptcy                                   bæŋ / krəpt / si
banksman                                     bæŋks / mən
banksmen                                     bæŋks / mən
banner                                       bæ / nɚ
bannister                                    bæ / nə / stɚ
bannock                                      bæ / nək
banns                                        bænz
banquet                                      bæŋ / kwət
banqueting                                   bæŋ / kwə / t̬ɪŋ
banquette                                    bæŋ / ket
banshee                                      bæn / ʃi
bantam                                       bæn / t̬əm
bantamweight                                 bæn / t̬əm / weɪt
banter                                       bæn / t̬ɚ
bantering                                    bæn / t̬ɚ / ɪŋ
bantu                                        bæn / tu
banyan                                       bæn / jæn
bao                                          baʊ
baobab                                       beɪ / oʊ / bæb
bap                                          bæp
baptise                                      bæp / taɪz
baptises                                     bæp / taɪz
baptism                                      bæp / tɪ / zəm
baptismal                                    bæp / tɪz / məl
baptist                                      bæp / tɪst
baptize                                      bæp / taɪz
baptizes                                     bæp / taɪz
bar                                          bɑr
barb                                         bɑrb
barbadian                                    bɑr / beɪ / di / ən
barbados                                     bɑr / beɪ / doʊs
barbarian                                    bɑr / be / ri / ən
barbaric                                     bɑr / be / rɪk
barbarically                                 bɑr / be / rɪ / kə / li
barbarism                                    bɑr / bɚ / ɪ / zəm
barbarity                                    bɑr / be / rə / t̬i
barbarous                                    bɑr / bɚ / əs
barbecue                                     bɑr / bə / kju
barbell                                      bɑr / bel
barbeque                                     bɑr / bə / kju
barber                                       bɑr / bɚ
barber's                                     bɑr / bɚz
barbershop                                   bɑr / bɚ / ʃɑp
barbie                                       bɑr / bi
barbiturate                                  bɑ / bɪ / tʃɚ / ət
barbour                                      bɑr / bɚ
barby                                        bɑr / bi
barcelona                                    bɑr / sə / loʊ / nə
bard                                         bɑrd
bare                                         ber
bareback                                     ber / bæk
barefoot                                     ber / fʊt
barely                                       ber / li
barf                                         bɑrf
bargain                                      bɑr / ɡɪn
bargainer                                    bɑr / ɡɪ / nɚ
barge                                        bɑrdʒ
bargee                                       bɑr / dʒi
bargello                                     bɑr / dʒe / loʊ
bargeman                                     bɑrdʒ / mən
bargepole                                    bɑrdʒ / poʊl
barhop                                       bɑr / hɑp
barhopping                                   bɑr / hɑ / pɪŋ
bariatrics                                   bæ / ri / æt / rɪks
barista                                      bɑ / ris / tə
baritone                                     be / rə / toʊn
barium                                       be / ri / əm
bark                                         bɑrk
barkeep                                      bɑr / ki / pɚ
barkeeper                                    bɑr / ki / pɚ
barker                                       bɑr / kɚ
barking                                      bɑr / kɪŋ
barley                                       bɑr / li
barmaid                                      bɑr / meɪd
barman                                       bɑr / mən
barmen                                       bɑr / mən
barmy                                        bɑr / mi
barn                                         bɑrn
barnacle                                     bɑr / nə / kəl
barnet                                       bɑr / nət
barney                                       bɑr / ni
barnstorm                                    bɑrn / stɔrm
barnstorming                                 bɑrn / stɔr / mɪŋ
barnyard                                     bɑrn / jɑrd
barometer                                    bə / rɑ / mə / t̬ɚ
barometric                                   be / roʊ / met / rɪk
baron                                        be / rən
baroness                                     be / rə / nes
baronesses                                   be / rə / nes
baronet                                      be / rə / net
baronetcy                                    be / rə / net / si
baronial                                     bə / roʊ / ni / əl
barony                                       be / rə / ni
baroque                                      bə / rɑk
barquette                                    bɑr / ket
barrack                                      be / rək
barracking                                   be / rə / kɪŋ
barracks                                     be / rəks
barracuda                                    be / rə / ku / də
barrage                                      bə / rɑʒ
barramundi                                   be / rə / mʌn / di
barre                                        bɑr
barrel                                       be / rəl
barren                                       be / rən
barrenness                                   be / rən / nəs
barrette                                     bə / ret
barricade                                    be / rə / keɪd
barrier                                      be / ri / ɚ
barring                                      bɑ / rɪŋ
barrio                                       bɑ / ri / oʊ
barrister                                    be / rə / stɚ
barrow                                       be / roʊ
bartender                                    bɑr / ten / dɚ
barter                                       bɑr / t̬ɚ
bartlett                                     bɑrt / lət
baryon                                       be / ri / ɑn
basal                                        beɪ / səl
basalt                                       bæ / sɑlt
basaltic                                     bə / sɑl / tɪk
base                                         beɪs
baseball                                     beɪs / bɑl
baseboard                                    beɪs / bɔrd
baseless                                     beɪs / ləs
baseline                                     beɪs / laɪn
basely                                       beɪs / li
basement                                     beɪs / mənt
baseness                                     beɪs / nəs
bases                                        beɪ / sɪz
bash                                         bæʃ
basher                                       bæ / ʃɚ
bashful                                      bæʃ / fəl
bashfully                                    bæʃ / fə / li
bashfulness                                  bæʃ / fəl / nəs
bashing                                      bæ / ʃɪŋ
basic                                        beɪ / sɪk
basically                                    beɪ / sɪ / kə / li
basics                                       beɪ / sɪks
basil                                        beɪ / zəl
basilar                                      bæ / zɪ / lɚ
basilect                                     bæ / zə / lekt
basilic                                      bə / sɪ / lɪk
basilica                                     bə / sɪ / lɪ / kə
basilisk                                     bæ / zə / lɪsk
basin                                        beɪ / sən
basis                                        beɪ / sɪs
bask                                         bæsk
basket                                       bæs / kət
basketball                                   bæs / kət / bɑl
basketful                                    bæs / kət / fʊl
basketry                                     bæs / kɪt / wɝk
basketwork                                   bæs / kɪt / wɝk
basotho                                      bə / su / tu
basque                                       bæsk
basra                                        bɑz / rə
bass                                         beɪs
basseterre                                   bæs / ter
bassinet                                     bæ / sə / net
bassist                                      beɪ / sɪst
bassoon                                      bə / sun
bastard                                      bæs / tɚd
bastardise                                   bæs / tɚ / daɪz
bastardize                                   bæs / tɚ / daɪz
bastardizes                                  bæs / tɚ / daɪz
baste                                        beɪst
bastille                                     bæ / stil
bastion                                      bæs / ti / ən
bat                                          bæt
batch                                        bætʃ
bath                                         bæθ
bathe                                        beɪð
bather                                       beɪ / ðɚ
bathhouse                                    bæθ / haʊs
bathhouses                                   bæθ / haʊs
bathing                                      beɪ / ðɪŋ
bathos                                       beɪ / θɑs
bathrobe                                     bæθ / roʊb
bathroom                                     bæθ / rum
bathtub                                      bæθ / tʌb
bathwater                                    bæθ / wɑ / t̬ɚ
bathymetric                                  bæ / θɪ / met / rɪk
bathymetry                                   bə / θɪ / mə / tri
batik                                        bæ / tik
batman                                       bæt / mən
batmen                                       bæt / mən
baton                                        bə / tɑn
batsman                                      bæt / smən
batsmen                                      bæt / smən
battalion                                    bə / tæ / li / ən
batten                                       bæ / t̬ən
batter                                       bæ / t̬ɚ
battering                                    bæ / t̬ɚ / ɪŋ
battery                                      bæ / t̬ɚ / i
batting                                      bæ / t̬ɪŋ
battle                                       bæ / t̬əl
battledress                                  bæ / t̬əl / dres
battlefield                                  bæ / t̬əl / fild
battleground                                 bæ / t̬əl / ɡraʊnd
battlements                                  bæ / t̬əl / mənts
battleship                                   bæ / t̬əl / ʃɪp
batty                                        bæ / t̬i
batwing                                      bæt / wɪŋ
bauble                                       bɑ / bəl
baulk                                        bɑlk
bauxite                                      bɑk / saɪt
bavette                                      bæ / vet
bawdily                                      bɑ / də / li
bawdiness                                    bɑ / di / nəs
bawdy                                        bɑ / di
bawl                                         bɑl
bay                                          beɪ
bayonet                                      beɪ / ə / nət
bayou                                        baɪ / u
bazaar                                       bə / zɑr
bazillion                                    bə / zɪl / jən
bazooka                                      bə / zu / kə
bbc                                          bi / bi / si
bbs                                          bi / bi / es
bc                                           bi / si
bcc                                          bisi / si
bce                                          bi / si / i
be                                           bi
beach                                        bitʃ
beachcomb                                    bitʃ / koʊm
beachcomber                                  bitʃ / koʊ / mɚ
beachcombing                                 bitʃ / koʊ / mɪŋ
beachfront                                   bitʃ / frʌnt
beachhead                                    bitʃ / hed
beachwear                                    bitʃ / wer
beacon                                       bi / kən
bead                                         bid
beading                                      bi / dɪŋ
beadle                                       bi / dəl
beady                                        bi / di
beak                                         bik
beaker                                       bi / kɚ
beam                                         bim
beamer                                       bi / ɚ
beaming                                      bi / mɪŋ
bean                                         bin
beanbag                                      bin / bæɡ
beanfeast                                    bin / fist
beanie                                       bi / ni
beano                                        bi / noʊ
beanpole                                     bin / poʊl
beanstalk                                    bin / stɑk
bear                                         ber
bearable                                     be / rə / bəl
beard                                        bɪrd
beardless                                    bɪrd / ləs
beardy                                       bɪr / di
bearer                                       be / rɚ
bearing                                      be / rɪŋ
bearings                                     beɚ·ɪŋz
bearish                                      be / rɪʃ
bearnaise                                    ber / neɪz
bearskin                                     ber / skɪn
beast                                        bist
beastie                                      bi / sti
beastly                                      bist / li
beat                                         bit
beaten                                       bi / t̬ən
beater                                       bi / t̬ɚ
beatific                                     bi / ə / tɪ / fɪk
beatifically                                 bi / ə / tɪ / fɪ / kə / li
beatification                                bi / æ / t̬ə / fə / keɪ / ʃən
beatify                                      bi / æ / t̬ə / faɪ
beating                                      bi / t̬ɪŋ
beatitude                                    bi / æ / t̬ə / tud
beatitudes                                   bi / æ / t̬ə / tudz
beatnik                                      bit / nɪk
beau                                         boʊ
beaut                                        bjut
beauteous                                    bju / t̬i / əs
beautician                                   bju / tɪ / ʃən
beautification                               bju / t̬ə / fə / keɪ / ʃən
beautiful                                    bju / t̬ə / fəl
beautifully                                  bju / t̬ə / fə / li
beautify                                     bju / t̬ə / faɪ
beauty                                       bju / t̬i
beaux                                        boʊz
beaver                                       bi / vɚ
bebop                                        bi / bɑp
became                                       bɪ / keɪm
because                                      bɪ / kɑz
bechamel                                     beɪ / ʃə / mel
beck                                         bek
beckon                                       be / kən
become                                       bɪ / kʌm
becoming                                     bɪ / kʌ / mɪŋ
becquerel                                    be / kə / rel
bedaub                                       bɪ / dɑb
bedazzle                                     bɪ / dæ / zəl
bedbug                                       bed / bʌɡ
bedchamber                                   bed / tʃeɪm / bɚ
bedclothes                                   bed / kloʊðz
bedder                                       be / dɚ
bedding                                      be / dɪŋ
bedeck                                       bɪ / dek
bedevil                                      bɪ / de / vəl
bedfellow                                    bed / fe / loʊ
bedfordshire                                 bed / fɚd / ʃɚ
bedhead                                      bed / hed
bedlam                                       bed / ləm
bedmate                                      bed / meɪt
bedouin                                      be / du / ɪn
bedpan                                       bed / pæn
bedpost                                      bed / poʊst
bedridden                                    bed / rɪ / dən
bedrock                                      bed / rɑk
bedroom                                      bed / rum
bedside                                      bed / saɪd
bedsit                                       bed / sɪt
bedsore                                      bed / sɔr
bedspread                                    bed / spred
bedstead                                     bed / sted
bedtime                                      bed / taɪm
bedwetting                                   bed / wet / t̬ɪŋ
bee                                          bi
beeb                                         bib
beech                                        bitʃ
beef                                         bif
beefburger                                   bif / bɝ / ɡɚ
beefcake                                     bif / keɪk
beefeater                                    bi / fi / t̬ɚ
beefy                                        bi / fi
beehive                                      bi / haɪv
beekeeper                                    bi / ki / pɚ
beekeeping                                   bi / ki / pɪŋ
beeline                                      bi / laɪn
beemer                                       bi / mɚ
been                                         bin
beep                                         bip
beeper                                       bi / pɚ
beer                                         bɪr
beery                                        bɪ / ri
beeswax                                      biz / wæks
beet                                         bit
beetle                                       bi / t̬əl
beetling                                     bi / t̬ə / lɪŋ
beetroot                                     bit / rut
befall                                       bɪ / fɑl
befit                                        bɪ / fɪt
befitting                                    bɪ / fɪ / t̬ɪŋ
before                                       bɪ / fɔr
beforehand                                   bɪ / fɔr / hænd
befriend                                     bɪ / frend
befuddle                                     bɪ / fʌ / dəl
beg                                          beɡ
began                                        bɪ / ɡæn
begat                                        bɪ / ɡet
beget                                        bɪ / ɡet
begetter                                     bɪ / ɡe / t̬ɚ
beggar                                       be / ɡɚ
beggarly                                     be / ɡɚ / li
begin                                        bɪ / ɡɪn
beginner                                     bɪ / ɡɪ / nɚ
beginning                                    bɪ / ɡɪ / nɪŋ
begone                                       bi / ɡɑn
begonia                                      bə / ɡoʊ / ni / ə
begorra                                      bɪ / ɡɔ / rə
begorrah                                     bɪ / ɡɔ / rə
begot                                        bɪ / ɡet
begotten                                     bɪ / ɡet
begrudge                                     bɪ / ɡrʌdʒ
begrudging                                   bɪ / ɡrʌ / dʒɪŋ
begrudgingly                                 bɪ / ɡrʌ / dʒɪŋ / li
beguile                                      bɪ / ɡaɪl
beguiling                                    bɪ / ɡaɪ / lɪŋ
beguilingly                                  bɪ / ɡaɪ / lɪŋ / li
begun                                        bɪ / ɡʌn
behalf                                       bɪ / hæf
behave                                       bɪ / heɪv
behavior                                     bɪ / heɪ / vjɚ
behavioral                                   bɪ / heɪ / vjɚ / əl
behaviorism                                  bɪ / heɪ / vjɚ / ɪ / zəm
behaviorist                                  bɪ / heɪ / vjɚ / ɪst
behaviour                                    bɪ / heɪ / vjɚ
behavioural                                  bɪ / heɪ / vjɚ / əl
behaviourism                                 bɪ / heɪ / vjɚ / ɪ / zəm
behaviourist                                 bɪ / heɪ / vjɚ / ɪst
behead                                       bɪ / hed
beheld                                       bɪ / held
behemoth                                     bɪ / hi / mɑθ
behest                                       bɪ / hest
behind                                       bɪ / haɪnd
behindhand                                   bɪ / haɪnd / hænd
behold                                       bɪ / hoʊld
beholden                                     bɪ / hoʊl / dən
beholder                                     bɪ / hoʊl / dɚ
behoove                                      bɪ / huv
behove                                       bɪ / hoʊv
beige                                        beɪʒ
beijing                                      beɪ / dʒɪŋ
being                                        bi / ɪŋ
beirut                                       beɪ / rut
bejabbers                                    bɪ / dʒæ / bɚz
bejabers                                     bɪ / dʒæ / bɚz
bejesus                                      bɪ / dʒi / zəs
belabor                                      bɪ / leɪ / bɚ
belabour                                     bɪ / leɪ / bɚ
belarus                                      be / lə / rus
belatedly                                    bɪ / leɪ / t̬ɪd / li
belay                                        bɪ / leɪ
belch                                        beltʃ
beleaguer                                    bɪ / li / ɡɚ
belfry                                       bel / fri
belgian                                      bel / dʒən
belgium                                      bel / dʒəm
belgrade                                     bel / ɡreɪd
belie                                        bɪ / laɪ
belief                                       bɪ / lif
believable                                   bɪ / li / və / bəl
believe                                      bɪ / liv
believer                                     bɪ / li / vɚ
belittle                                     bɪ / lɪ / t̬əl
belize                                       bə / liz
bell                                         bel
belladonna                                   be / lə / dɑ / nə
bellboy                                      bel / bɔɪ
belle                                        bel
bellhop                                      bel / hɑp
bellicose                                    be / lə / koʊs
bellicosity                                  be / lɪ / kɑ / sə / t̬i
belligerence                                 bə / lɪ / dʒɚ / əns
belligerency                                 bə / lɪ / dʒɚ / əns
belligerent                                  bə / lɪ / dʒɚ / ənt
belligerently                                bə / lɪ / dʒɚ / ənt / li
bellman                                      bel / mən
bellmen                                      bel / mən
bellona                                      be / loʊ / nə
bellow                                       be / loʊ
bellows                                      be / loʊz
bellwether                                   bel / we / ðɚ
belly                                        be / li
bellyache                                    be / li / eɪk
bellyaching                                  be / li / eɪ / kɪŋ
bellyful                                     be / li / fʊl
belmopan                                     bel / moʊ / pæn
belong                                       bɪ / lɑŋ
belonging                                    bɪ / lɑ / ŋɪŋ
belongings                                   bɪ / lɑ / ŋɪŋz
belorussian                                  be / loʊ / rʌ / ʃən
below                                        bɪ / loʊ
belt                                         belt
belter                                       bel / t̬ɚ
beltway                                      belt / weɪ
beluga                                       bə / luɡə
belvedere                                    bel / və / dɪr
belying                                      bɪ / laɪ / ɪŋ
bemoan                                       bɪ / moʊn
bemuse                                       bɪ / mjuz
bemusement                                   bɪ / mjuz / mənt
bemuses                                      bɪ / mjuz
ben                                          ben
bench                                        bentʃ
bencher                                      bæk / ben / tʃɚ
benchmark                                    bentʃ / mɑrk
benchmarking                                 bentʃ / mɑr / kɪŋ
benchwarmer                                  bentʃ / wɔr / mɚ
bend                                         bend
bendable                                     ben / də / bəl
bender                                       ben / dɚ
bendy                                        ben / di
beneath                                      bɪ / niθ
benedictine                                  be / nə / dɪk / tin
benediction                                  be / nə / dɪk / ʃən
benefactor                                   be / nə / fæk / tɚ
beneficence                                  bə / ne / fɪ / səns
beneficent                                   bə / ne / fɪ / sənt
beneficial                                   be / nə / fɪ / ʃəl
beneficiary                                  be / nə / fɪ / ʃi / e / ri
benefit                                      be / nə / fɪt
benevolence                                  bə / ne / və / ləns
benevolent                                   bə / ne / və / lənt
benevolently                                 bə / ne / və / lənt / li
bengal                                       beŋ / ɡɑl
bengali                                      beŋ / ɡɔ / li
benign                                       bɪ / naɪn
benignly                                     bɪ / naɪn / li
benin                                        be / nin
benny                                        be / ni
bent                                         bent
bento                                        ben / toʊ
benzedrine                                   ben / zə / drin
benzene                                      ben / zin
bequeath                                     bɪ / kwið
bequest                                      bɪ / kwest
berate                                       bɪ / reɪt
berber                                       bɝ / bɚ
bereave                                      bɪ / riv
bereavement                                  bɪ / riv / mənt
bereft                                       bɪ / reft
beret                                        bə / reɪ
berg                                         bɝɡ
bergamot                                     bɝ / ɡə / mɑt
bergschrund                                  bɝɡ / ʃrʊnd
beriberi                                     be / rɪ / be / ri
berk                                         bɝk
berkelium                                    bɝ / kli / əm
berkshire                                    bɝk / ʃɚ
berlin                                       bɝ / lɪn
berm                                         bɝm
bermuda                                      bɚ / mju / də
bermudan                                     bɚ / mju / dən
bern                                         bɝn
bernard                                      seɪnt / bɚ / nɑrd
berne                                        bɝn
berry                                        be / ri
berserk                                      bɚ / zɝk
berth                                        bɝθ
berwickshire                                 be / rɪk / ʃɚ
beryllium                                    bə / rɪ / li / əm
besan                                        be / sən
beseech                                      bɪ / sitʃ
beset                                        bɪ / set
beside                                       bɪ / saɪd
besides                                      bɪ / saɪdz
besiege                                      bɪ / sidʒ
besmirch                                     bɪ / smɝtʃ
besom                                        bi / zəm
besought                                     bɪ / sɑt
bespeak                                      bɪ / spik
bespoke                                      bɪ / spoʊk
bespoken                                     bɪ / spik
best                                         best
bestial                                      bes / ti / əl
bestiality                                   bes / ti / æ / lə / t̬i
bestiary                                     bes / ti / e / ri
bestir                                       bɪ / stɝ
bestow                                       bɪ / stoʊ
bestowal                                     bɪ / stoʊ / əl
bestrew                                      bɪ / stru
bestrewn                                     bɪ / stru
bestridden                                   bɪ / straɪd
bestride                                     bɪ / straɪd
bestrode                                     bɪ / straɪd
bestseller                                   best / se / lɚ
bestselling                                  best / se / lɪŋ
bet                                          bet
beta                                         beɪ / t̬ə
betake                                       bɪ / teɪk
betcha                                       be / tʃə
betel                                        bi / t̬əl
bethink                                      bɪ / θɪŋk
bethlehem                                    beθ / lɪ / hem
betide                                       bɪ / taɪd
betoken                                      bɪ / toʊ / kən
betray                                       bɪ / treɪ
betrayal                                     bɪ / treɪ·əl
betrayer                                     bɪ / treɪ / ɚ
betroth                                      bɪ / troʊð
betrothal                                    bɪ / troʊ / ðəl
better                                       be / t̬ɚ
betterment                                   be / t̬ɚ / mənt
betters                                      be / t̬ɚz
betting                                      be / t̬ɪŋ
between                                      bɪ / twin
betwixt                                      bɪ / twɪkst
bevel                                        be / vəl
beverage                                     be / vɚ / ɪdʒ
bevvy                                        be / vi
bevy                                         be / vi
bewail                                       bɪ / weɪl
beware                                       bɪ / wer
bewilder                                     bɪ / wɪl / dɚ
bewildering                                  bɪ / wɪl / dɚ / ɪŋ
bewilderment                                 bɪ / wɪl / dɚ / mənt
bewitch                                      bɪ / wɪtʃ
bewitching                                   bɪ / wɪ / tʃɪŋ
beyond                                       bi / jɑnd
bezel                                        be / zəl
bezoar                                       bi / zɔr
bhaji                                        bɑ / dʒi
bhangra                                      bæŋ / ɡrə
bhindi                                       bɪn / di
bhutan                                       bu / tɑn
bhutanese                                    bu / tə / niz
bi                                           baɪ
biannual                                     baɪ / æn / ju / əl
biannually                                   baɪ / æn / ju / ə / li
bias                                         baɪ / əs
biases                                       baɪ / əs
biathlon                                     baɪ / æθ / lɑn
bib                                          bɪb
bible                                        baɪ / bəl
biblical                                     bɪb / lɪ / kəl
bibliographic                                bɪb / li / ə / ɡræ / fɪk
bibliographical                              bɪb / li / ə / ɡræ / fɪ / kəl
bibliography                                 bɪb / li / ɑ / ɡrə / fi
bicameral                                    baɪ / kæ / mɚ / əl
bicarb                                       baɪ / kɑrb
bicentenary                                  baɪ / sen / te / nɚ / i
bicentennial                                 baɪ / sen / te / ni / əl
biceps                                       baɪ / seps
bicipital                                    baɪ / sɪ / pɪ / təl
bicker                                       bɪ / kɚ
bickering                                    bɪ / kɚ / ɪŋ
bicoastal                                    baɪ / koʊ / stəl
bicultural                                   baɪ / kʌl / tʃɚ / əl
biculturalism                                baɪ / kʌl / tʃɚ / ə / lɪ / zəm
bicycle                                      baɪ / sə / kəl
bicycling                                    baɪ / sɪ / klɪŋ
bid                                          bɪd
bidder                                       bɪ / dɚ
bidding                                      bɪ / dɪŋ
biddy                                        bɪ / di
bide                                         baɪd
bidet                                        bɪ / deɪ
biennial                                     baɪ / e / ni / əl
biennially                                   baɪ / e / ni / ə / li
bier                                         bɪr
biff                                         bɪf
bifocal                                      baɪ / foʊ / kəl
bifocals                                     baɪ / foʊ / kəlz
bifold                                       baɪ / foʊld
bifurcate                                    baɪ / fɚ / keɪt
bifurcation                                  baɪ / fɚ / keɪ / ʃən
big                                          bɪɡ
biga                                         bi / ɡə
bigamist                                     bɪ / ɡə / mɪst
bigamous                                     bɪ / ɡə / məs
bigamously                                   bɪɡ / məs / li
bigamy                                       bɪ / ɡə / mi
bigfoot                                      bɪɡ / fʊt
biggie                                       bɪ / ɡi
bighead                                      bɪɡ / hed
bighearted                                   bɪɡ / hɑr·t̬əd
bight                                        baɪt
bigot                                        bɪ / ɡət
bigotry                                      bɪ / ɡə / tri
bigwig                                       bɪɡ / wɪɡ
bijou                                        bi / ʒu
bike                                         baɪk
biker                                        baɪ / kɚ
bikie                                        baɪ / ki
bikini                                       bə / ki / ni
bilabial                                     baɪ / leɪ / bi / əl
bilateral                                    baɪ / læ / t̬ɚ / əl
bilaterally                                  baɪ / læ / t̬ɚ / ə / li
bilberry                                     bɪl / be / ri
bilby                                        bɪl / bi
bile                                         baɪl
bilge                                        bɪldʒ
bilharzia                                    bɪl / hɑr / zi / ə
bilingual                                    baɪ / lɪŋ / ɡwəl
bilingualism                                 baɪ / lɪŋ / ɡwə / lɪ / zəm
bilious                                      bɪ / li / əs
bilirubin                                    bɪ / lɪ / ru / bɪn
bilk                                         bɪlk
bill                                         bɪl
billabong                                    bɪ / lə / bɑŋ
billboard                                    bɪl / bɔrd
billet                                       bɪ / lət
billfold                                     bɪl / foʊld
